new_order_idx,sorted_idx,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
1909,12102,169855,"59.311228849056604, 18.077618929104478",© Google,2023-03,59.31127162824989,18.07805830440303,LKcFGRxWD-8-YMaEUFw7Hg,OK,"59.31127162824989, 18.07805830440303",1600.8335927232615,POINT (18.07805830440303 59.31127162824989),POINT (675202.4796257238 6578761.665671777)
1910,12103,88450,"59.33196480377359, 18.044719837686568",© Google,2023-03,59.33194439772214,18.04480225828797,ShDilkBUywPk4qVnoPbpLA,OK,"59.33194439772214, 18.04480225828797",1601.017028493204,POINT (18.04480225828797 59.33194439772214),POINT (673205.1697299725 6580975.124769667)
1911,12402,108527,"59.31257533962264, 18.054044179104476",© Google,2022-08,59.31265750335567,18.05411338794845,C1Y480fmogyflHmkSlYdHg,OK,"59.31265750335567, 18.05411338794845",1619.9304016511046,POINT (18.05411338794845 59.31265750335567),POINT (673833.0848497002 6578853.133648718)
1912,12552,82905,"59.32918205660378, 18.04190494216418",© Google,2023-03,59.32917198219171,18.04195396740423,h5Auhf5DyygUhJAr3eriPA,OK,"59.32917198219171, 18.04195396740423",1629.7609917618304,POINT (18.04195396740423 59.32917198219171),POINT (673057.3182882611 6580659.2013828885)
1913,12640,118585,"59.31149814716981, 18.05791466044776",© Google,2022-08,59.31145118258725,18.05803242683285,JRpZIeG_zgfpwXJUEJKU6g,OK,"59.31145118258725, 18.05803242683285",1634.7166283822469,POINT (18.05803242683285 59.31145118258725),POINT (674062.2132411115 6578729.131125055)
1914,12690,116473,"59.33824842641509, 18.057035005597015",© Google,2023-03,59.3382278537139,18.05708117909523,AiiOKfztnTkhuXFbhcZtNg,OK,"59.3382278537139, 18.05708117909523",1637.303424980457,POINT (18.05708117909523 59.3382278537139),POINT (673871.223507716 6581706.357221268)
1915,12803,215312,"59.33358059245283, 18.092748992537313",© Google,2022-06,59.33357253778096,18.09275397931675,1fvbFxiysxHWCVfBggOWpw,OK,"59.33357253778096, 18.09275397931675",1643.1396523329136,POINT (18.09275397931675 59.33357253778096),POINT (675923.2463486443 6581282.029550557)
1916,12934,137466,"59.339594916981135, 18.06512783022388",© Google,2022-06,59.33961485390634,18.06530012684567,kzyoCMBWUtfjWFOsGYcU6A,OK,"59.33961485390634, 18.06530012684567",1651.4767463510186,POINT (18.06530012684567 59.33961485390634),POINT (674331.3517343448 6581882.196415184)
1917,12966,202873,"59.313742298113205, 18.08870258022388",© Google,2022-05,59.31393158840243,18.08883122831396,a7UMSk7OHNIOQl_MShHGlA,OK,"59.31393158840243, 18.08883122831396",1653.068003400128,POINT (18.08883122831396 59.31393158840243),POINT (675801.6520611983 6579086.054332432)
1918,12992,165647,"59.339146086792454, 18.075859619402983",© Google,2022-05,59.33937431682938,18.07614332388725,3aJi5Sty6JjP4wktDYVkNg,OK,"59.33937431682938, 18.07614332388725",1654.2265467370876,POINT (18.07614332388725 59.33937431682938),POINT (674948.9849874516 6581883.87396104)
1919,13094,199118,"59.336453105660375, 18.087471063432837",© Google,2023-03,59.33635966481061,18.08811765084533,qW8nrj2W5u2pTAqa3k3hcQ,OK,"59.33635966481061, 18.08811765084533",1661.4015529326737,POINT (18.08811765084533 59.33635966481061),POINT (675645.2508849688 6581579.935729616)
1920,13241,150661,"59.339953981132076, 18.070229828358208",© Google,2012-07,59.33992734644005,18.07036645723556,7iEb_enD3RriETMEF_ncFQ,OK,"59.33992734644005, 18.07036645723556",1671.069774512869,POINT (18.07036645723556 59.33992734644005),POINT (674617.7498526659 6581930.24820073)
1921,13546,129815,"59.31033118867924, 18.062137003731344",© Google,2022-07,59.31018746609364,18.06226577914745,FMjFnJzbZB_9CJft5amEMA,OK,"59.31018746609364, 18.06226577914745",1691.8404051070293,POINT (18.06226577914745 59.31018746609364),POINT (674309.533887472 6578599.577912465)
1922,14051,153608,"59.30952329433962, 18.071461345149253",© Google,2022-07,59.30950519590492,18.07165743360531,ZqnYoercldaKWj2L4g69VQ,OK,"59.30950519590492, 18.07165743360531",1723.963328707939,POINT (18.07165743360531 59.30950519590492),POINT (674847.3816937926 6578548.275638228)
1923,14124,92587,"59.314460426415096, 18.046831009328358",© Google,2022-09,59.31456735657139,18.04675402654156,7ASJQ30mxKkEi69ToIQ7iw,OK,"59.31456735657139, 18.04675402654156",1729.2690264377334,POINT (18.04675402654156 59.31456735657139),POINT (673404.6683888702 6579046.475473657)
1924,14225,83881,"59.31760223773585, 18.042432735074627",© Google,2023-03,59.31758386379618,18.04246838814957,Z9M8tLzhgAJgdGpHJHjkQQ,OK,"59.31758386379618, 18.04246838814957",1736.221743517257,POINT (18.04246838814957 59.31758386379618),POINT (673145.5193651888 6579371.002764417)
1925,14398,218567,"59.33402942264151, 18.09380457835821",© Google,2022-06,59.33392405908405,18.09448948280688,fYMKupznj2ja001pZ8CXYg,OK,"59.33392405908405, 18.09448948280688",1746.345134195413,POINT (18.09448948280688 59.33392405908405),POINT (676020.1008870658 6581325.733424498)
1926,14534,88822,"59.334388486792456, 18.044895768656716",© Google,2022-06,59.33453297587272,18.04494404966237,FsE614mV5_10Ui6w1-Wwpw,OK,"59.33453297587272, 18.04494404966237",1753.3020479040488,POINT (18.04494404966237 59.33453297587272),POINT (673200.0517772917 6581263.552849964)
